Risk_Category,Issue_Type,Ward,City,State,Date,Year,Month,Day_of_Week,Risk_Level,Area_Type,Event_Type,Season,Complaint_Count,Population_Affected,Latitude,Longitude,Complaint_adj,Log_Complaint,Complaint_Per_1000,Pop_log,Day_num,Is_Weekend,Season_num,Quarter,Week_of_Year,Is_Festival,Is_Tourist,Month_sin,Month_cos,C_x_Season,C_x_Weekend,C_x_Festival,C_x_Tourist,Pop_x_C,C_x_Month,C_x_Quarter,C_x_Lat,C_x_Year,Year_norm,Lat_x_Lon,Pop_density,Risk_Category_enc,Issue_Type_enc,Ward_enc,City_enc,State_enc,Area_Type_enc,Event_Type_enc,Risk_Level_enc
Tourist Season Sanitation Risk,Public Safety,Ward_26,Panaji,Goa,2021-01-18,2021,1,Monday,Critical,Event Ground,Tourist,Monsoon,453.0,250420.0,15.4909,73.8278,441.8,6.093118200834482,1.7642,12.430898780506237,0,0,1,1,3,1,1,0.4999999999999999,0.8660254037844387,441.8,0.0,441.8,441.8,75.74293561223372,441.8,441.8,6843.87962,2650.8,6,1143.6590670199998,565.5374887082204,3,1,18,10,1,1,3,0
Public Event & Gathering Risk,Public Safety,Ward_25,Thiruvananthapuram,Kerala,2024-01-11,2024,1,Thursday,Medium,Temple,Tourist,Monsoon,229.0,448627.0,8.5241,76.9366,211.0,5.356586274672012,0.4703,13.01394931552702,3,0,1,1,2,1,1,0.4999999999999999,0.8660254037844387,211.0,0.0,211.0,211.0,69.71034228282926,211.0,211.0,1798.5851000000002,1899.0,9,655.81527206,2116.1650943396226,1,1,17,15,5,4,3,3
Public Event & Gathering Risk,Public Safety,Ward_21,Kochi,Kerala,2023-10-22,2023,10,Sunday,Medium,Commercial,Weekend,Monsoon,252.0,595111.0,9.9312,76.2673,244.2,5.5020742040620565,0.4103,13.296504902107843,6,1,1,4,42,1,0,-0.8660254037844386,0.5000000000000001,244.2,244.2,244.2,0.0,73.15835662607225,2442.0,976.8,2425.19904,1953.6,8,757.4258097600001,2427.0432300163134,1,1,13,7,5,0,4,3
Public Event & Gathering Risk,Solid Waste,Ward_23,Delhi,Delhi,2019-12-03,2019,12,Tuesday,Critical,Event Ground,Festival,Winter,433.0,206603.0,28.6139,77.209,432.0,6.07073772800249,2.091,12.238559196564472,1,0,2,4,49,1,1,-2.4492935982947064e-16,1.0,864.0,0.0,432.0,432.0,74.29708305097577,5184.0,1728.0,12361.2048,1728.0,4,2209.2506051,477.1431870669746,1,3,15,3,0,1,0,0
Festival Crowd Waste Risk,Water Supply,Ward_12,Indore,Madhya Pradesh,2019-12-28,2019,12,Saturday,Low,Event Ground,Festival,Summer,100.0,775158.0,22.7196,75.8577,82.6,4.426043520090656,0.1066,13.560823448583108,5,1,0,4,52,1,1,-2.4492935982947064e-16,1.0,0.0,82.6,82.6,82.6,60.02079475169469,991.2,330.4,1876.63896,330.4,4,1723.4566009199998,9272.224880382775,0,5,3,5,6,1,0,2
Public Event & Gathering Risk,Traffic,Ward_21,Chennai,Tamil Nadu,2019-12-23,2019,12,Monday,High,Event Ground,Public Event,Summer,419.0,638826.0,13.0827,80.2707,407.9,6.013470627370596,0.6385,13.367388961179936,0,0,0,4,52,1,1,-2.4492935982947064e-16,1.0,0.0,0.0,407.9,407.9,80.3844008826935,4894.799999999999,1631.6,5336.43333,1631.6,4,1050.1574868900002,1562.3037417461485,1,4,13,2,9,1,2,1
Weekend Market Congestion Risk,Public Safety,Ward_11,Pune,Maharashtra,2023-05-05,2023,5,Friday,Low,Residential,Festival,Monsoon,76.0,531747.0,18.5204,73.8567,64.0,4.174387269895637,0.1204,13.183924971889448,4,0,1,2,18,0,0,0.4999999999999999,-0.8660254037844387,64.0,0.0,0.0,0.0,55.0348085699145,320.0,128.0,1185.3056,512.0,8,1367.85562668,8180.723076923077,4,1,2,13,7,3,0,2
Summer Water Service Risk,Solid Waste,Ward_19,Kolkata,West Bengal,2021-08-12,2021,8,Thursday,Critical,Temple,Weekend,Summer,516.0,50951.0,22.5726,88.3639,518.5,6.252866810539282,10.1764,10.838639292051202,3,0,0,3,32,1,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,518.5,0.0,67.77256790067393,4148.0,1555.5,11703.8931,3111.0,6,1994.60296914,98.07699711260828,2,3,10,8,12,4,4,0
Tourist Season Sanitation Risk,Public Safety,Ward_5,Kolkata,West Bengal,2021-01-13,2021,1,Wednesday,Critical,Event Ground,Weekend,Monsoon,511.0,682809.0,22.5726,88.3639,511.8,6.23988590560646,0.7496,13.433971915372211,2,0,1,1,2,1,1,0.4999999999999999,0.8660254037844387,511.8,0.0,511.8,511.8,83.8264520110441,511.8,511.8,11552.65668,3070.8,6,1994.60296914,1331.5308112324494,3,1,44,8,12,1,4,0
Tourist Season Sanitation Risk,Water Supply,Ward_49,Mumbai,Maharashtra,2024-05-23,2024,5,Thursday,Critical,Market,Weekend,Summer,597.0,66550.0,19.076,72.8777,588.3,6.378935391843868,8.84,11.105723850006385,3,0,0,2,21,0,0,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,70.84269491885026,2941.5,1176.6,11222.4108,5294.7,9,1390.2150052000002,112.93059562192433,3,5,43,9,7,2,4,0
Public Event & Gathering Risk,Water Supply,Ward_30,Thiruvananthapuram,Kerala,2019-11-13,2019,11,Wednesday,High,Residential,Public Event,Monsoon,334.0,110991.0,8.5241,76.9366,336.1,5.820379622240015,3.0282,11.617213405625083,2,0,1,4,46,1,1,-0.5000000000000004,0.8660254037844384,336.1,0.0,336.1,336.1,67.61659217331376,3697.1,1344.4,2864.9500100000005,1344.4,4,655.81527206,329.2524473450015,1,5,23,15,5,3,2,1
Summer Water Service Risk,Crowd Management,Ward_29,Jaipur,Rajasthan,2020-05-17,2020,5,Sunday,High,Event Ground,Weekend,Summer,283.0,297839.0,26.9124,75.7873,276.4,5.625460507880731,0.928,12.604311708546598,6,1,0,2,20,0,0,0.4999999999999999,-0.8660254037844387,0.0,276.4,0.0,0.0,70.90505774544759,1382.0,552.8,7438.587359999999,1382.0,5,2039.61813252,1073.6806056236485,2,0,21,6,8,1,4,1
Summer Water Service Risk,Sanitation,Ward_27,Ahmedabad,Gujarat,2018-02-11,2018,2,Sunday,High,Residential,Public Event,Monsoon,372.0,395553.0,23.0225,72.5714,368.7,5.912691865942586,0.9321,12.88804259289999,6,1,1,1,6,0,1,0.8660254037844386,0.5000000000000001,368.7,368.7,0.0,368.7,76.20302460696136,737.4,368.7,8488.39575,1106.1,3,1670.7750565,1069.9296727076007,2,2,19,0,2,3,2,1
Weekend Market Congestion Risk,Solid Waste,Ward_7,Kolkata,West Bengal,2017-06-23,2017,6,Friday,Medium,Temple,Tourist,Winter,178.0,700633.0,22.5726,88.3639,198.1,5.293807211070151,0.2827,13.459740918399564,4,0,2,2,25,0,0,1.2246467991473532e-16,-1.0,396.2,0.0,0.0,0.0,71.25327353295958,1188.6,396.2,4471.63206,396.2,2,1994.60296914,3519.000502260171,4,3,47,8,12,4,3,3
Tourist Season Sanitation Risk,Crowd Management,Ward_33,Pune,Maharashtra,2019-01-14,2019,1,Monday,Critical,Market,Public Event,Summer,538.0,410842.0,18.5204,73.8567,554.1,6.319148277696115,1.3487,12.925966425365823,0,0,0,1,3,1,1,0.4999999999999999,0.8660254037844387,0.0,0.0,554.1,554.1,81.68109847440826,554.1,554.1,10262.15364,2216.4,4,1367.85562668,740.1225004503692,3,0,26,13,7,2,2,0
Festival Crowd Waste Risk,Solid Waste,Ward_20,Chennai,Tamil Nadu,2017-05-01,2017,5,Monday,Critical,Commercial,Public Event,Winter,545.0,523420.0,13.0827,80.2707,529.4,6.273631438871653,1.0114,13.168141390550725,0,0,2,2,18,0,0,0.4999999999999999,-0.8660254037844387,1058.8,0.0,0.0,0.0,82.61206581926609,2647.0,1058.8,6925.98138,1058.8,2,1050.1574868900002,986.8401206636502,0,3,12,2,9,0,2,0
Weekend Market Congestion Risk,Water Supply,Ward_39,Kolkata,West Bengal,2021-05-05,2021,5,Wednesday,Medium,Commercial,Tourist,Summer,271.0,255466.0,22.5726,88.3639,281.0,5.641907070938114,1.1,12.450848521771498,2,0,0,2,18,0,0,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,70.24653031416197,1405.0,562.0,6342.9006,1686.0,6,1994.60296914,905.9078014184396,4,5,32,8,12,0,3,3
Festival Crowd Waste Risk,Solid Waste,Ward_24,Shimla,Himachal Pradesh,2023-09-08,2023,9,Friday,Medium,Residential,No_Event,Monsoon,280.0,463789.0,31.1048,77.1734,289.7,5.672291807564831,0.6246,13.047187142553446,4,0,1,3,36,1,0,-1.0,-1.8369701987210294e-16,289.7,0.0,289.7,0.0,74.0074527404711,2607.3,869.0999999999999,9011.06056,2317.6,8,2400.46317232,1595.421396628827,0,3,16,14,3,3,1,3
Festival Crowd Waste Risk,Public Safety,Ward_49,Panaji,Goa,2017-01-17,2017,1,Tuesday,Critical,Temple,Weekend,Monsoon,560.0,739953.0,15.4909,73.8278,546.2,6.3048143663083405,0.7382,13.514343301086043,1,0,1,1,3,1,1,0.4999999999999999,0.8660254037844387,546.2,0.0,546.2,546.2,85.20542579591017,546.2,546.2,8461.12958,1092.4,2,1143.6590670199998,1352.2532894736842,0,1,43,10,1,4,4,0
Public Event & Gathering Risk,Traffic,Ward_35,Bengaluru,Karnataka,2022-11-10,2022,11,Thursday,Medium,Market,Weekend,Winter,230.0,627565.0,12.9716,77.5946,239.8,5.483966713434666,0.3821,13.349604123739992,3,0,2,4,45,1,1,-0.5000000000000004,0.8660254037844384,479.6,0.0,239.8,239.8,73.20878465212026,2637.8,959.2,3110.58968,1678.6,7,1006.52611336,2606.1669435215945,1,4,28,1,4,2,4,3
Public Event & Gathering Risk,Public Safety,Ward_18,Pathanamthitta,Kerala,2022-12-28,2022,12,Wednesday,High,Residential,Weekend,Monsoon,340.0,472599.0,9.2648,76.787,358.5,5.884714177161102,0.7586,13.066004643734944,2,0,1,4,52,1,1,-2.4492935982947064e-16,1.0,358.5,0.0,358.5,358.5,76.88970276583981,4302.0,1434.0,3321.4308,2509.5,7,711.4161976,1314.6008344923505,1,1,9,11,5,3,4,1
Weekend Market Congestion Risk,Public Safety,Ward_8,Shimla,Himachal Pradesh,2024-12-13,2024,12,Friday,High,Tourist,Tourist,Summer,315.0,640711.0,31.1048,77.1734,301.5,5.712081277470896,0.4706,13.370335336966312,4,0,0,4,50,1,1,-2.4492935982947064e-16,1.0,0.0,0.0,301.5,301.5,76.3724421517928,3618.0,1206.0,9378.0972,2713.5,9,2400.46317232,2118.0528925619838,4,1,48,14,3,5,3,1
Festival Crowd Waste Risk,Traffic,Ward_20,Chennai,Tamil Nadu,2017-03-06,2017,3,Monday,Medium,Event Ground,Public Event,Monsoon,227.0,317320.0,13.0827,80.2707,216.0,5.37989735354046,0.6807,12.66766915880389,0,0,1,1,10,1,1,1.0,6.123233995736766e-17,216.0,0.0,216.0,216.0,68.15075978297514,648.0,216.0,2825.8632,432.0,2,1050.1574868900002,1462.3041474654378,0,4,12,2,9,1,2,3
Weekend Market Congestion Risk,Traffic,Ward_10,Shimla,Himachal Pradesh,2024-03-16,2024,3,Saturday,High,Event Ground,Tourist,Winter,414.0,187086.0,31.1048,77.1734,426.2,6.057252287645985,2.2781,12.139329028287564,5,1,2,1,11,1,1,1.0,6.123233995736766e-17,852.4,426.2,426.2,426.2,73.53097852708215,1278.6,426.2,13256.86576,3835.8,9,2400.46317232,437.935393258427,4,4,1,14,3,1,3,1
Tourist Season Sanitation Risk,Sanitation,Ward_33,Jaipur,Rajasthan,2024-03-23,2024,3,Saturday,Critical,Tourist,Weekend,Winter,489.0,408998.0,26.9124,75.7873,492.3,6.201117508239693,1.2037,12.921467990034175,5,1,2,1,12,1,1,1.0,6.123233995736766e-17,984.6,492.3,492.3,492.3,80.12754138515967,1476.9,492.3,13248.974520000002,4430.7,9,2039.61813252,829.1060206770727,3,2,26,6,8,5,4,0
Weekend Market Congestion Risk,Public Safety,Ward_34,Delhi,Delhi,2016-03-28,2016,3,Monday,Critical,Commercial,No_Event,Summer,532.0,65651.0,28.6139,77.209,538.6,6.290828124333601,8.204,11.092123343851826,0,0,0,1,13,1,1,1.0,6.123233995736766e-17,0.0,0.0,538.6,538.6,69.77864149008033,1615.8000000000002,538.6,15411.44654,538.6,1,2209.2506051,121.66604892512972,4,1,27,3,0,0,1,0
Summer Water Service Risk,Public Safety,Ward_6,Hyderabad,Telangana,2016-08-19,2016,8,Friday,High,Commercial,Weekend,Monsoon,328.0,377364.0,17.385,78.4867,332.1,5.808442745199634,0.8801,12.840968167817364,4,0,1,3,33,1,0,-0.8660254037844384,-0.5000000000000004,332.1,0.0,332.1,0.0,74.58602839569821,2656.8,996.3,5773.558500000001,332.1,1,1364.4912795,1132.8850195136597,2,1,46,4,10,0,4,1
Public Event & Gathering Risk,Water Supply,Ward_38,Mumbai,Maharashtra,2020-07-03,2020,7,Friday,Critical,Tourist,Tourist,Monsoon,451.0,601017.0,19.076,72.8777,455.7,6.124026720190953,0.7582,13.306380163152044,4,0,1,3,27,0,0,-0.4999999999999997,-0.8660254037844388,455.7,0.0,0.0,0.0,81.48862766816197,3189.9,1367.1,8692.9332,2278.5,5,1390.2150052000002,1315.9995620757609,1,5,31,9,7,5,3,0
Festival Crowd Waste Risk,Solid Waste,Ward_37,Thiruvananthapuram,Kerala,2019-10-21,2019,10,Monday,Medium,Event Ground,Public Event,Summer,213.0,163728.0,8.5241,76.9366,197.1,5.288771953704505,1.2038,12.005967900998687,0,0,0,4,43,1,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,197.1,0.0,63.496826311878415,1971.0,788.4,1680.10011,788.4,4,655.81527206,826.4916708732964,0,3,30,15,5,1,2,3
Summer Water Service Risk,Water Supply,Ward_2,Pathanamthitta,Kerala,2022-06-20,2022,6,Monday,Low,Temple,Tourist,Winter,149.0,339131.0,9.2648,76.787,161.6,5.091293197113711,0.4765,12.734144691104635,0,0,2,2,25,0,0,1.2246467991473532e-16,-1.0,323.2,0.0,0.0,0.0,64.8332642368827,969.6,323.2,1497.19168,1131.2,7,711.4161976,2085.676506765068,2,5,11,11,5,4,3,2
Summer Water Service Risk,Traffic,Ward_15,Indore,Madhya Pradesh,2016-10-01,2016,10,Saturday,Medium,Commercial,Public Event,Summer,273.0,696895.0,22.7196,75.8577,287.0,5.662960480135946,0.4118,13.454391467705731,5,1,0,4,39,1,0,-0.8660254037844386,0.5000000000000001,0.0,287.0,287.0,0.0,76.19168716589583,2870.0,1148.0,6520.5252,287.0,1,1723.4566009199998,2419.774305555556,2,4,6,5,6,0,2,3
Public Event & Gathering Risk,Traffic,Ward_11,Ahmedabad,Gujarat,2017-07-28,2017,7,Friday,Medium,Commercial,Tourist,Winter,260.0,626476.0,23.0225,72.5714,257.2,5.553734478412542,0.4106,13.347867340752902,4,0,2,3,30,0,0,-0.4999999999999997,-0.8660254037844388,514.4,0.0,0.0,0.0,74.13051106361613,1800.4,771.5999999999999,5921.387,514.4,2,1670.7750565,2426.320681642138,1,4,2,0,2,0,3,3
Festival Crowd Waste Risk,Sanitation,Ward_29,Jaipur,Rajasthan,2023-01-06,2023,1,Friday,Critical,Residential,Weekend,Summer,493.0,248913.0,26.9124,75.7873,492.5,6.2015228588735365,1.9786,12.424862734262804,4,0,0,1,1,1,1,0.4999999999999999,0.8660254037844387,0.0,0.0,492.5,492.5,77.05307026489673,492.5,492.5,13254.357,3940.0,8,2039.61813252,504.3829787234043,0,2,21,6,8,3,4,0
Public Event & Gathering Risk,Sanitation,Ward_27,Bengaluru,Karnataka,2017-06-28,2017,6,Wednesday,Medium,Event Ground,Public Event,Winter,229.0,400678.0,12.9716,77.5946,210.6,5.354697699984144,0.5256,12.900915886965374,2,0,2,2,26,0,0,1.2246467991473532e-16,-1.0,421.2,0.0,0.0,0.0,69.08050462762239,1263.6,421.2,2731.81896,421.2,2,1006.52611336,1893.563327032136,1,2,19,1,4,1,2,3
Weekend Market Congestion Risk,Water Supply,Ward_50,Jaipur,Rajasthan,2019-09-02,2019,9,Monday,Medium,Residential,Public Event,Winter,188.0,276283.0,26.9124,75.7873,194.2,5.274024673978992,0.7029,12.529184601163834,0,0,2,3,36,1,0,-1.0,-1.8369701987210294e-16,388.4,0.0,194.2,0.0,66.07922873137571,1747.8,582.5999999999999,5226.38808,776.8,4,2039.61813252,1415.3842213114756,4,5,45,6,8,3,2,3
Festival Crowd Waste Risk,Solid Waste,Ward_30,Panaji,Goa,2018-06-24,2018,6,Sunday,Low,Market,No_Event,Summer,103.0,269332.0,15.4909,73.8278,109.9,4.7086288943563215,0.408,12.503703811210595,6,1,0,2,25,0,0,1.2246467991473532e-16,-1.0,0.0,109.9,0.0,0.0,58.875301051939466,659.4000000000001,219.8,1702.44991,329.70000000000005,3,1143.6590670199998,2428.6023444544635,0,3,23,10,1,2,1,2
Tourist Season Sanitation Risk,Public Safety,Ward_3,Pathanamthitta,Kerala,2017-07-24,2017,7,Monday,Low,Event Ground,Tourist,Winter,113.0,782622.0,9.2648,76.787,112.3,4.730039168033961,0.1435,13.57040637754203,0,0,2,3,30,0,0,-0.4999999999999997,-0.8660254037844388,224.6,0.0,0.0,0.0,64.18855369191165,786.1,336.9,1040.4370399999998,224.6,2,711.4161976,6907.519858781995,3,1,22,11,5,1,3,2
Summer Water Service Risk,Public Safety,Ward_45,Kolkata,West Bengal,2021-10-11,2021,10,Monday,Critical,Residential,Public Event,Monsoon,518.0,285648.0,22.5726,88.3639,531.5,6.277582897583581,1.8607,12.562519063358804,0,0,1,4,41,1,0,-0.8660254037844386,0.5000000000000001,531.5,0.0,531.5,0.0,78.86225482270893,5315.0,2126.0,11997.3369,3189.0,6,1994.60296914,536.4281690140845,2,1,39,8,12,3,2,0
Tourist Season Sanitation Risk,Traffic,Ward_4,Hyderabad,Telangana,2024-07-29,2024,7,Monday,Critical,Event Ground,Festival,Monsoon,565.0,142179.0,17.385,78.4867,561.0,6.331501849893691,3.9457,11.864849139483477,0,0,1,3,31,0,0,-0.4999999999999997,-0.8660254037844388,561.0,0.0,0.0,0.0,75.12231427534918,3927.0,1683.0,9752.985,5049.0,9,1364.4912795,252.98754448398577,3,4,33,4,10,1,0,0
Weekend Market Congestion Risk,Public Safety,Ward_17,Indore,Madhya Pradesh,2017-12-25,2017,12,Monday,Medium,Tourist,Public Event,Monsoon,194.0,320408.0,22.7196,75.8577,200.8,5.307277107919509,0.6267,12.677353583669468,0,0,1,4,52,1,1,-2.4492935982947064e-16,1.0,200.8,0.0,200.8,200.8,67.28222846361032,2409.6000000000004,803.2,4562.09568,401.6,2,1723.4566009199998,1587.750247770069,4,1,8,5,6,5,2,3
Festival Crowd Waste Risk,Sanitation,Ward_45,Ahmedabad,Gujarat,2019-03-13,2019,3,Wednesday,Critical,Commercial,No_Event,Monsoon,560.0,558812.0,23.0225,72.5714,547.8,6.307734076411675,0.9803,13.233570170231776,2,0,1,1,11,1,1,1.0,6.123233995736766e-17,547.8,0.0,547.8,547.8,83.47384151535603,1643.4,547.8,12611.7255,2191.2,4,1670.7750565,1018.2434402332362,0,2,39,0,2,0,1,0
Festival Crowd Waste Risk,Sanitation,Ward_42,Prayagraj,Uttar Pradesh,2023-06-19,2023,6,Monday,Medium,Commercial,Public Event,Winter,158.0,791499.0,25.4358,81.8463,157.7,5.067015627532364,0.1992,13.581685158303204,0,0,2,2,25,0,0,1.2246467991473532e-16,-1.0,315.4,0.0,0.0,0.0,68.81861094534669,946.2,315.4,4011.22566,1261.6,8,2081.82611754,4987.391304347826,0,2,36,12,11,0,2,3
Summer Water Service Risk,Public Safety,Ward_25,Mumbai,Maharashtra,2016-05-25,2016,5,Wednesday,Low,Temple,No_Event,Winter,115.0,445416.0,19.076,72.8777,112.9,4.735320870453137,0.2535,13.006766201015958,2,0,2,2,21,0,0,0.4999999999999999,-0.8660254037844387,225.8,0.0,0.0,0.0,61.591211448775326,564.5,225.8,2153.6804,112.9,1,1390.2150052000002,3910.5882352941176,2,1,17,9,7,4,1,2
Public Event & Gathering Risk,Public Safety,Ward_47,Bengaluru,Karnataka,2018-12-19,2018,12,Wednesday,Critical,Event Ground,Public Event,Summer,490.0,598710.0,12.9716,77.5946,492.7,6.201928045264817,0.8229,13.302534289886466,2,0,0,4,51,1,1,-2.4492935982947064e-16,1.0,0.0,0.0,492.7,492.7,82.50136048554378,5912.4,1970.8,6391.10732,1478.1,3,1006.52611336,1212.7000202552158,1,1,41,1,4,1,2,0
Public Event & Gathering Risk,Water Supply,Ward_33,Prayagraj,Uttar Pradesh,2016-09-16,2016,9,Friday,High,Market,Public Event,Monsoon,387.0,163908.0,25.4358,81.8463,382.6,5.949600343009283,2.3342,12.00706667475576,4,0,1,3,37,1,0,-1.0,-1.8369701987210294e-16,382.6,0.0,382.6,0.0,71.4372480066622,3443.4,1147.8000000000002,9731.73708,382.6,1,2081.82611754,427.288842544317,1,5,26,12,11,2,2,1
Summer Water Service Risk,Public Safety,Ward_10,Ahmedabad,Gujarat,2020-11-28,2020,11,Saturday,Low,Commercial,Tourist,Monsoon,53.0,134851.0,23.0225,72.5714,51.4,3.958906591326997,0.3812,11.811933159751923,5,1,1,4,48,1,1,-0.5000000000000004,0.8660254037844384,51.4,51.4,51.4,51.4,46.76234004245581,565.4,205.6,1183.3565,257.0,5,1670.7750565,2573.492366412214,2,1,1,0,2,0,3,2
Weekend Market Congestion Risk,Traffic,Ward_17,Ahmedabad,Gujarat,2020-07-28,2020,7,Tuesday,High,Residential,No_Event,Monsoon,305.0,783546.0,23.0225,72.5714,314.9,5.75542570780804,0.4019,13.571586326215808,1,0,1,3,31,0,0,-0.4999999999999997,-0.8660254037844388,314.9,0.0,0.0,0.0,78.11025683763853,2204.3,944.7,7249.78525,1574.5,5,1670.7750565,2480.3608736942074,4,4,8,0,2,3,1,1
Festival Crowd Waste Risk,Sanitation,Ward_20,Indore,Madhya Pradesh,2023-11-03,2023,11,Friday,High,Temple,Public Event,Summer,348.0,296377.0,22.7196,75.8577,342.8,5.8400600929487485,1.1566,12.599390945627738,4,0,0,4,44,1,1,-0.5000000000000004,0.8660254037844384,0.0,0.0,342.8,342.8,73.58120025702034,3770.8,1371.2,7788.27888,2742.4,8,1723.4566009199998,862.0622454915648,0,2,12,5,6,4,2,1
Festival Crowd Waste Risk,Traffic,Ward_40,Hyderabad,Telangana,2023-04-06,2023,4,Thursday,Critical,Tourist,Tourist,Winter,509.0,780199.0,17.385,78.4867,489.7,6.195832943095858,0.6277,13.567305576054691,3,0,2,2,14,0,0,0.8660254037844387,-0.4999999999999998,979.4,0.0,0.0,0.0,84.06075883716778,1958.8,979.4,8513.434500000001,3917.6,8,1364.4912795,1589.971469329529,0,4,34,4,10,5,3,0
Public Event & Gathering Risk,Crowd Management,Ward_42,Prayagraj,Uttar Pradesh,2019-04-02,2019,4,Tuesday,Critical,Residential,No_Event,Summer,556.0,728153.0,25.4358,81.8463,577.0,6.359573868672378,0.7924,13.498267843269256,1,0,0,2,14,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,85.84323144839581,2308.0,1154.0,14676.4566,2308.0,4,2081.82611754,1259.780276816609,1,0,36,12,11,3,1,0
Weekend Market Congestion Risk,Solid Waste,Ward_11,Pathanamthitta,Kerala,2020-01-06,2020,1,Monday,Medium,Market,No_Event,Monsoon,259.0,210829.0,9.2648,76.787,275.6,5.622572419230658,1.3072,12.25880740051404,0,0,1,1,2,1,1,0.4999999999999999,0.8660254037844387,275.6,0.0,275.6,275.6,68.92603238279091,275.6,275.6,2553.37888,1378.0,5,711.4161976,762.2161966738972,4,3,2,11,5,2,1,3
Summer Water Service Risk,Solid Waste,Ward_2,Hyderabad,Telangana,2024-06-10,2024,6,Monday,Low,Market,Public Event,Winter,98.0,304756.0,17.385,78.4867,82.5,4.42484663185681,0.2707,12.627270016726971,0,0,2,2,24,0,0,1.2246467991473532e-16,-1.0,165.0,0.0,0.0,0.0,55.87373320306082,495.0,165.0,1434.2625,742.5,9,1364.4912795,3649.77245508982,2,3,11,4,10,2,2,2
Festival Crowd Waste Risk,Solid Waste,Ward_5,Delhi,Delhi,2018-02-24,2018,2,Saturday,Low,Commercial,Public Event,Summer,77.0,481778.0,28.6139,77.209,85.3,4.457829598089382,0.1771,13.08524078166255,5,1,0,1,8,0,1,0.8660254037844386,0.5000000000000001,0.0,85.3,0.0,85.3,58.33177365462156,170.6,85.3,2440.76567,255.9,3,2209.2506051,5582.595596755505,0,3,44,3,0,0,2,2
Public Event & Gathering Risk,Crowd Management,Ward_14,Kochi,Kerala,2021-12-15,2021,12,Wednesday,Medium,Temple,Public Event,Monsoon,236.0,721097.0,9.9312,76.2673,230.0,5.442417710521793,0.319,13.48853032936058,2,0,1,4,50,1,1,-2.4492935982947064e-16,1.0,230.0,0.0,230.0,230.0,73.41021635342238,2760.0,920.0,2284.176,1380.0,6,757.4258097600001,3121.6320346320344,1,0,5,7,5,4,2,3
Festival Crowd Waste Risk,Water Supply,Ward_3,Hyderabad,Telangana,2021-01-14,2021,1,Thursday,Low,Commercial,Tourist,Summer,104.0,335963.0,17.385,78.4867,107.2,4.6839813664123815,0.3191,12.724759290347992,3,0,0,1,2,1,1,0.4999999999999999,0.8660254037844387,0.0,0.0,107.2,107.2,59.60253540807284,107.2,107.2,1863.6720000000005,643.2,6,1364.4912795,3105.018484288355,0,5,22,4,10,0,3,2
Festival Crowd Waste Risk,Sanitation,Ward_9,Jaipur,Rajasthan,2017-03-22,2017,3,Wednesday,High,Market,Tourist,Summer,282.0,98226.0,26.9124,75.7873,285.5,5.6577385361547945,2.9066,11.495036405634488,2,0,0,1,12,1,1,1.0,6.123233995736766e-17,0.0,0.0,285.5,285.5,65.03591044666054,856.5,285.5,7683.4902,571.0,2,2039.61813252,342.848167539267,0,2,49,6,8,2,3,1
Festival Crowd Waste Risk,Crowd Management,Ward_46,Kochi,Kerala,2020-09-03,2020,9,Thursday,Low,Tourist,Weekend,Winter,30.0,542876.0,9.9312,76.2673,27.2,3.339321977944068,0.0501,13.204638053919677,3,0,2,3,36,1,0,-1.0,-1.8369701987210294e-16,54.4,0.0,27.2,0.0,44.09453806425056,244.8,81.6,270.12864,136.0,5,757.4258097600001,19250.921985815603,0,0,40,7,5,5,4,2
Summer Water Service Risk,Traffic,Ward_4,Shimla,Himachal Pradesh,2019-08-20,2019,8,Tuesday,Critical,Market,Tourist,Winter,486.0,714924.0,31.1048,77.1734,476.6,6.168773562078393,0.6666,13.479932921069372,1,0,2,3,34,1,0,-0.8660254037844384,-0.5000000000000004,953.2,0.0,476.6,0.0,83.1546538220829,3812.8,1429.8000000000002,14824.54768,1906.4,4,2400.46317232,1496.9095477386934,2,4,33,14,3,2,3,0
Public Event & Gathering Risk,Sanitation,Ward_30,Thiruvananthapuram,Kerala,2017-08-23,2017,8,Wednesday,Medium,Tourist,No_Event,Monsoon,236.0,282710.0,8.5241,76.9366,227.7,5.432411101028736,0.8054,12.552180453430523,2,0,1,3,34,1,0,-0.8660254037844384,-0.5000000000000004,227.7,0.0,227.7,0.0,68.18860443733189,1821.6,683.0999999999999,1940.93757,455.4,2,655.81527206,1236.160909488413,1,2,23,15,5,5,1,3
